ContentID,MY_AI,MY_FK,content_quality_finally,dep_DD,dep_MDD
news_plf12s02738,1,1,good,"[11, 2, 64, 19, 13, 41, 45, 92, 164, 23, 49, 45]",3.10382514
news_plf12s02739,1,1,good,"[8, 17, 67, 87, 35, 69, 100, 95, 191, 113]",3.62037037
news_plf12s02740,1,1,good,"[1, 31, 3, 132, 42, 92, 62, 71, 47, 32, 92, 203, 92, 76, 67]",3.62152778
news_plf12s02741,1,1,good,"[1, 33, 79, 50, 82, 138, 230, 38, 74, 71, 85, 101, 50, 167]",3.99666667
news_plf12s02742,1,1,average,"[2, 21, 48, 19, 135, 195, 12, 69, 157, 43, 98]",3.69907407
news_plf12s02743,1,1,good,"[0, 3, 9, 31, 69, 61, 43, 30, 51, 87, 19, 0, 21, 51, 54, 29, 0, 128, 32, 0, 38, 41, 61, 74, 71, 55]",3.13017751
news_plf12s02744,1,1,good,"[15, 16, 67, 33, 78, 70, 159, 75, 68, 34, 82, 43, 88, 15, 24]",3.27169811
news_plf12s02745,1,1,average,"[15, 3, 159, 113, 54, 84, 152, 58, 51]",3.64550265
news_plf12s02746,1,1,good,"[10, 9, 107, 283, 15, 0, 240, 104, 283]",4.77727273
news_plf12s02747,1,1,good,"[46, 102, 69, 0, 47, 134, 96, 65, 197]",3.70588235
news_plf12s02748,1,1,average,"[14, 10, 24, 87, 78, 72, 115, 87, 43, 137, 40, 50, 85, 42, 86, 43, 63, 40, 35, 28, 64, 53, 100, 100, 135, 118]",3.62863071
news_plf12s02749,1,1,good,"[10, 4, 88, 62, 14, 64, 76, 90, 58, 61, 117, 55, 179]",3.56910569
news_plf12s02750,1,1,good,"[7, 22, 124, 19, 122, 63, 39, 75, 86, 73, 51, 84, 95]",3.51020408
news_plf12s02751,1,1,good,"[3, 18, 31, 91, 59, 114, 57, 60, 77, 116, 72]",3.26168224
news_plf12s02752,1,1,average,"[30, 78, 90, 128, 76, 70, 19, 54, 5, 3, 13, 38, 96, 152, 42, 69, 87]",3.38709677
news_plf12s02753,1,1,good,"[31, 0, 113, 134, 25, 27, 94, 115, 127, 141, 152, 24, 85, 93]",3.89597315
news_plf12s02754,1,1,average,"[27, 13, 40, 16, 122, 91, 37, 109, 89, 154, 87, 3, 21, 31]",3.48547718
news_plf12s02755,1,1,good,"[2, 53, 12, 211, 139, 145, 46, 116, 101, 20, 12, 59]",3.96536797
news_plf12s02756,1,1,good,"[2, 20, 7, 110, 47, 33, 91, 85, 119, 113, 63, 91]",3.38095238
news_plf12s02757,1,1,good,"[3, 25, 5, 34, 43, 91, 73, 45, 144, 141, 146, 99]",3.61276596
news_plf12s02758,1,1,good,"[3, 25, 28, 170, 169, 135, 161, 97, 42, 77, 179, 19, 44, 83]",4.0794702
news_plf12s02759,1,1,average,"[2, 25, 178, 18, 16, 83, 65, 73, 72, 80, 111, 23]",3.40639269
news_plf12s02760,1,1,good,"[7, 7, 67, 66, 155, 108, 126, 36, 98, 109, 37, 64, 51, 24, 90, 205]",3.90625
news_plf12s02761,1,1,good,"[20, 10, 69, 75, 32, 45, 169, 51, 338, 239, 230, 41]",4.47118644
news_plf12s02762,1,1,good,"[7, 15, 1, 71, 39, 75, 65, 36, 158, 30, 174, 26, 105, 62, 64]",3.35018051
news_plf12s02763,1,1,average,"[8, 10, 93, 132, 131, 85, 0, 89, 112, 81]",3.74242424
news_plf12s02764,1,1,good,"[10, 7, 66, 134, 43, 26, 90, 64, 71, 140]",3.255
news_plf12s02765,1,1,good,"[19, 20, 177, 60, 71, 155, 202, 94, 86]",4.20952381
news_plf12s02766,1,1,average,"[10, 35, 90, 53, 188, 118, 53, 8, 17, 67, 96, 87]",3.55844156
news_plf12s02767,1,1,average,"[4, 31, 113, 197, 99, 264, 90, 116]",4.00877193
news_plf12s02768,1,1,good,"[7, 22, 93, 185, 27, 159, 177, 52, 177]",3.96035242
news_plf12s02769,1,1,good,"[8, 24, 0, 9, 47, 58, 60, 130, 100, 112, 98, 89, 4, 10, 5, 188]",3.41304348
news_plf12s02770,1,1,good,"[13, 5, 15, 84, 44, 43, 164, 76, 21, 59, 113, 108, 150, 174, 89, 112]",3.99371069
news_plf12s02771,1,1,good,"[18, 10, 43, 124, 35, 112, 81, 95, 110, 45, 71]",3.23478261
news_plf12s02772,1,1,good,"[13, 211, 35, 56, 158, 58, 38, 43, 120, 372, 90, 194]",4.3785489
news_plf12s02773,1,1,good,"[20, 74, 149, 28, 92, 44, 87, 30, 43, 57, 56, 102, 144]",3.48120301
news_plf12s02775,1,1,good,"[12, 53, 48, 71, 46, 100, 192, 0, 93, 78, 96, 0, 185, 98, 110, 109]",3.75290698
news_plf12s02776,1,1,good,"[19, 30, 25, 28, 36, 98, 68, 43, 77, 45, 40, 15, 70, 77, 90, 97, 120, 19, 41, 53, 35]",3.22636103
news_plf12s02777,1,1,average,"[52, 6, 114, 157, 29, 67, 80, 17, 59, 37, 59, 0, 27, 57, 90, 149]",3.52112676
news_plf12s02778,1,1,average,"[52, 0, 89, 17, 79, 23, 102, 44, 97, 82, 36]",3.32085561
news_plf12s02779,1,1,good,"[13, 16, 38, 89, 58, 122, 38, 103, 47, 53, 189, 88, 38, 99]",3.68401487
news_plf12s02780,1,1,good,"[3, 1, 9, 246, 34, 57, 144, 50, 126, 64, 119, 46, 72, 72, 42, 74, 154]",3.96676737
news_plf12s02781,1,1,average,"[5, 19, 0, 52, 71, 329, 90, 176, 95]",4.24873096
news_plf12s02782,1,1,average,"[0, 13, 9, 52, 165, 77, 17, 37, 11, 16, 21, 99, 94, 76]",3.31884058
news_plf12s02783,1,1,average,"[0, 40, 32, 207, 340, 70, 79, 187, 53, 42]",4.70852018
news_plf12s02784,1,1,average,"[34, 203, 30, 13, 75, 101, 25, 116, 233, 46]",3.9638009
news_plf12s02785,1,1,good,"[3, 5, 0, 59, 0, 130, 38, 16, 48, 82, 78, 88, 52, 77, 73, 0, 79, 96, 61, 82, 110, 37, 98, 44, 71, 78, 41, 231]",3.6563786
news_plf12s02786,1,1,good,"[18, 2, 78, 94, 17, 49, 65, 162, 102, 148, 37, 32, 53, 117, 26, 130]",3.75415282
news_plf12s02787,1,1,good,"[31, 24, 15, 44, 143, 32, 30, 306, 17, 46, 29, 59, 34, 71, 112, 103, 18, 107, 45]",3.62750716
news_plf12s02788,1,1,good,"[45, 170, 156, 18, 79, 60, 127, 36, 100, 31, 68, 82, 45, 209, 29, 219, 152]",4.12690355
news_plf12s02789,1,1,good,"[3, 18, 224, 58, 112, 28, 48, 80, 101, 116, 88, 132]",4.01593625
news_plf12s02790,1,1,good,"[7, 0, 7, 85, 16, 187, 70, 146, 142, 114, 38, 41, 60, 199, 83]",3.97009967
news_plf12s02791,1,1,good,"[36, 101, 57, 15, 92, 60, 31, 127, 184, 75]",3.74038462
news_plf12s02792,1,1,good,"[42, 148, 182, 206, 104, 47, 145, 52, 63]",4.3
news_plf12s02793,1,1,average,"[32, 117, 79, 271, 144, 75, 46, 93, 65, 87, 55]",4.07662835
news_plf12s02794,1,1,good,"[34, 45, 90, 62, 54, 110, 124, 25, 53, 48, 13, 32, 44, 29]",3.17916667
news_plf12s02795,1,1,good,"[42, 87, 41, 141, 145, 63, 32, 128, 49, 77, 102, 76, 89, 114, 201]",3.88515406
news_plf12s02796,1,1,good,"[24, 4, 44, 77, 15, 101, 106, 88, 27, 7, 44, 143]",3.25358852
news_plf12s02797,1,1,average,"[35, 6, 47, 179, 40, 81, 69, 29, 8, 39]",3.17261905
news_plf12s02798,1,1,good,"[10, 30, 189, 94, 150, 225, 73]",4.14516129
news_plf12s02799,1,1,good,"[23, 14, 0, 34, 33, 121, 56, 11, 105, 157, 166, 34]",3.6076555
news_plf12s02800,1,1,good,"[8, 29, 38, 46, 143, 294, 191, 138, 45, 3, 140, 93]",4.35820896
news_plf12s02801,1,1,poor,"[40, 36, 107, 39, 81, 86, 39, 39, 108, 59, 70, 92, 31, 29, 31, 21, 53, 139, 41, 37, 25, 114, 48, 105, 33, 54, 62, 102, 33, 150, 30, 0, 18, 81, 32, 50]",3.3046875
news_plf12s02802,1,1,average,"[11, 26, 16, 15, 106, 98, 40, 15, 24, 28, 127, 158, 58, 103, 56]",3.29962547
news_plf12s02803,1,1,poor,"[3, 17, 58, 265, 36, 299, 63, 121, 155, 149, 122, 49]",4.45666667
news_plf12s02804,1,1,good,"[6, 15, 28, 51, 158, 33, 116, 50, 179, 235, 91, 55]",3.97265625
news_plf12s02805,1,1,good,"[9, 7, 4, 46, 331, 105, 45, 386, 37, 35]",5.234375
news_plf12s02806,1,1,good,"[0, 27, 33, 110, 57, 70, 202, 22, 73, 5, 54, 26]",3.395
news_plf12s02807,1,1,good,"[0, 27, 43, 85, 54, 66, 71, 37, 95, 94, 96, 54, 28, 43, 70, 92, 88]",3.37540453
news_plf12s02808,1,1,good,"[45, 175, 75, 0, 96, 109, 30, 28, 9, 51, 66, 17, 123, 154, 6, 36, 0]",3.51724138
news_plf12s02809,1,1,average,"[24, 8, 0, 0, 94, 49, 157, 41, 97, 95, 45, 79, 57, 26]",3.19008264
news_plf12s02810,1,1,average,"[17, 18, 13, 96, 58, 73, 61, 52, 82, 70, 178, 46, 55, 42]",3.32432432
news_plf12s02811,1,1,good,"[3, 14, 63, 63, 62, 63, 41, 47, 34, 122, 65, 135]",3.35849057
news_plf12s02812,1,1,good,"[0, 29, 65, 93, 26, 36, 31, 8, 22, 23, 3, 0, 84, 46, 139, 0, 132, 107, 39, 145, 0, 176, 44, 50, 71]",3.63129973
news_plf12s02813,1,1,good,"[0, 2, 15, 73, 25, 45, 87, 19, 77, 61, 33, 33]",2.79761905
news_plf12s02814,1,1,good,"[3, 16, 108, 76, 174, 85, 85, 60, 47]",3.23762376
news_plf12s02815,1,1,average,"[14, 20, 15, 112, 127, 38, 100, 73, 103, 211, 46]",3.78414097
news_plf12s02816,1,1,good,"[8, 46, 96, 140, 125, 147, 59, 79, 74]",3.70334928
news_plf12s02817,1,1,good,"[72, 17, 26, 166, 149, 41, 93, 98, 89, 0, 0, 110, 101]",3.92653061
news_plf12s02818,1,1,good,"[36, 8, 245, 24, 98, 55, 62, 90, 7, 18, 74, 48, 30, 152, 7, 82, 56, 260]",3.76601671
news_plf12s02820,1,1,good,"[43, 22, 131, 150, 7, 119, 125, 57, 198, 178, 0, 84, 133]",4.28522337
news_plf12s02821,1,1,average,"[24, 187, 76, 192, 51, 4, 203, 102, 63, 106]",4.08097166
news_plf12s02822,1,1,average,"[25, 2, 155, 153, 34, 150, 113, 46, 52, 48, 95]",3.5060241
news_plf12s02823,1,1,good,"[12, 9, 288, 33, 30, 69, 53, 94, 158, 48, 71, 75, 14, 111, 153, 24, 21, 62]",3.64010989
news_plf12s02824,1,1,good,"[34, 79, 187, 37, 77, 68, 80, 196, 120, 149, 57]",3.88530466
news_plf12s02825,1,1,good,"[6, 23, 1, 58, 106, 85, 8, 119, 113, 51, 66, 29, 32]",3.11160714
news_plf12s02826,1,1,average,"[17, 7, 154, 14, 24, 18, 63, 92, 112, 49, 98, 77, 20, 47, 123, 45]",3.28767123
news_plf12s02827,1,1,average,"[10, 20, 66, 82, 272, 114, 177, 58, 116]",4.10313901
news_plf12s02828,1,1,average,"[19, 4, 59, 58, 54, 91, 20, 134, 26, 22, 80, 135, 64]",3.21848739
news_plf12s02829,1,1,good,"[3, 0, 19, 87, 67, 111, 104, 38, 20, 78, 29, 103, 40, 58, 32, 111]",3.50194553
news_plf12s02830,1,1,average,"[1, 17, 206, 94, 70, 124, 59, 192, 74, 96, 61, 55]",3.84249084
news_plf12s02831,1,1,good,"[9, 6, 28, 72, 66, 34, 80, 71, 130, 17, 87]",3.01507538
news_plf12s02832,1,1,good,"[53, 86, 72, 85, 55, 157, 87, 129, 39, 79, 39, 68, 112, 39]",3.53697749
news_plf12s02833,1,1,average,"[30, 24, 5, 278, 205, 64, 127, 83, 138, 29, 48, 136]",4.30627306
news_plf12s02834,1,1,good,"[0, 29, 32, 95, 165, 91, 29, 92, 81, 132, 79, 43]",3.74137931
news_plf12s02835,1,1,average,"[15, 3, 4, 0, 32, 53, 122, 14, 112, 69, 53, 47, 56, 103, 71, 51, 73]",3.21611722
news_plf12s02836,1,1,average,"[8, 20, 113, 130, 88, 25, 173, 61, 73, 144, 108, 231]",4.26909091
news_plf12s02837,1,1,good,"[3, 11, 91, 93, 58, 85, 83, 73, 18, 15, 147, 28, 72]",3.4380531
news_plf12s02838,1,1,good,"[1, 15, 56, 183, 305, 34, 52, 102, 53, 98, 50]",4.00421941
news_plf12s02839,1,1,good,"[66, 36, 55, 29, 20, 25, 116, 108, 41, 197, 89, 42, 91, 77]",3.70149254
news_plf12s02840,1,1,good,"[6, 12, 18, 64, 38, 55, 114, 76, 195, 29, 137, 34, 99, 152]",3.675
news_plf12s02841,1,1,average,"[3, 4, 2, 65, 70, 43, 46, 171, 13, 10, 13, 80, 16, 56]",3.13227513
news_plf12s02842,1,1,good,"[10, 12, 142, 16, 53, 38, 132, 10, 31, 61, 44, 86, 29, 45, 65, 45, 57]",3.13978495
news_plf12s02843,1,1,good,"[31, 8, 99, 94, 186, 62, 107, 44, 76, 0, 216, 88]",3.81509434
news_plf12s02844,1,1,good,"[24, 6, 71, 119, 66, 253, 86, 74, 95, 14, 19, 100, 99]",3.78597786
news_plf12s02845,1,1,good,"[25, 5, 47, 77, 82, 184, 128, 82, 65, 82]",3.58064516
news_plf12s02846,1,1,good,"[27, 8, 1, 41, 116, 55, 5, 26, 7, 27, 17, 97, 15, 52, 60, 24]",3.04210526
news_plf12s02847,1,1,average,"[25, 46, 29, 83, 219, 81, 82, 36, 103, 90, 43, 107, 82, 79, 75]",3.81877023
news_plf12s02848,1,1,good,"[7, 29, 27, 72, 22, 132, 150, 42, 6, 108, 214, 53, 107, 128, 135, 62, 5, 88, 91, 61, 3, 95, 38, 89, 100, 1, 17, 10]",3.82222222
news_plf12s02849,1,1,good,"[8, 10, 126, 58, 21, 21, 268, 100, 55, 68, 40, 57, 56, 18, 13, 115, 61, 65]",3.65930599
news_plf12s02850,1,1,good,"[6, 24, 162, 166, 110, 55, 0, 79, 210, 59, 52, 53]",3.82745098
news_plf12s02851,1,1,good,"[45, 32, 51, 116, 25, 84, 25, 194, 59, 54, 45, 143, 41, 133, 79, 102]",3.68768769
news_plf12s02852,1,1,good,"[85, 42, 95, 88, 32, 57, 100, 269, 17, 93, 53, 155, 64, 98, 46, 78]",3.76923077
news_plf12s02853,1,1,good,"[136, 58, 141, 52, 36, 138, 89, 61, 101, 74, 50, 35, 98, 240, 34, 120, 203]",4.01445783
news_plf12s02854,1,1,good,"[22, 0, 37, 147, 151, 120, 80, 86, 129, 0, 36, 58, 69, 55, 36, 31]",3.38782051
news_plf12s02855,1,1,good,"[6, 16, 97, 43, 124, 62, 83, 99, 69, 41, 104, 109, 60, 113, 102]",3.66233766
news_plf12s02856,1,1,good,"[16, 48, 56, 36, 69, 114, 133, 233, 140, 59, 72, 95, 96, 191]",4.04166667
news_plf12s02857,1,1,good,"[39, 4, 49, 18, 58, 99, 50, 210, 33, 172, 165, 45, 10, 151, 81]",3.9205298
news_plf12s02858,1,1,good,"[181, 3, 35, 75, 63, 42, 252, 53, 20, 32, 53, 98, 97]",3.76029963
news_plf12s02859,1,1,good,"[8, 8, 48, 62, 82, 73, 191, 48, 68, 187, 94]",3.84513274
news_plf12s02860,1,1,good,"[47, 26, 29, 141, 88, 213, 46, 86, 56, 103, 104]",3.9125
news_plf12s02861,1,1,good,"[20, 147, 124, 62, 65, 121, 207, 143, 84]",4.0373444
news_plf12s02862,1,1,good,"[48, 181, 70, 111, 61, 171, 84]",4.10169492
news_plf12s02863,1,1,average,"[3, 1, 7, 17, 150, 21, 116, 152, 301, 133]",4.33173077
news_plf12s02864,1,1,good,"[3, 20, 36, 38, 67, 9, 25, 68, 73, 24, 110, 76, 147]",3.37864078
news_plf12s02865,1,1,good,"[1, 20, 37, 67, 68, 60, 92, 51]",3.06976744
news_plf12s02866,1,1,average,"[18, 63, 29, 41, 45, 11, 40, 151]",2.94814815
news_plf12s02867,1,1,average,"[12, 6, 76, 54, 31, 59, 46, 207, 54, 37]",3.25139665
news_plf12s02868,1,1,average,"[14, 6, 18, 67, 85, 42, 106, 24, 33, 76, 186]",3.40414508
news_plf12s02869,1,1,good,"[22, 10, 207, 125, 23, 28, 15, 13, 61, 49, 74, 51]",3.49484536
news_plf12s02870,1,1,good,"[9, 21, 29, 151, 59, 28, 48, 101, 59, 27, 308]",3.85321101
news_plf12s02871,1,1,good,"[1, 30, 43, 107, 28, 119, 29, 184, 75, 100, 86, 58, 65, 56, 89]",3.55481728
news_plf12s02872,1,1,good,"[7, 10, 21, 54, 38, 49, 63, 92, 63, 137, 36]",3.08108108
news_plf12s02873,1,1,good,"[48, 67, 96, 66, 0, 35, 44, 175, 54, 51, 67, 111, 74, 51]",3.54339623
news_plf12s02874,1,1,average,"[10, 14, 39, 21, 45, 43, 76, 120, 22, 104, 120, 115, 0, 15, 37, 16]",3.2398374
news_plf12s02875,1,1,average,"[8, 2, 56, 70, 41, 118, 42, 141, 27, 130, 65]",3.38164251
news_plf12s02876,1,1,good,"[3, 7, 113, 34, 195, 86, 9, 46, 145, 131, 118, 52, 78, 79]",3.83216783
news_plf12s02877,1,1,average,"[0, 29, 124, 48, 46, 139, 38, 99, 169, 179, 157, 116]",4.11510791
news_plf12s02878,1,1,average,"[4, 47, 21, 55, 63, 171, 3, 2, 52, 94, 40, 22, 37, 46, 46, 90, 57, 25, 274, 89]",3.55747126
news_plf12s02879,1,1,average,"[23, 13, 46, 66, 55, 213, 104, 106, 30, 122, 2, 96, 18, 8, 93, 98, 219]",4.07453416
news_plf12s02880,1,1,average,"[2, 14, 36, 52, 49, 71, 32, 47, 48, 47, 56, 47, 183, 73, 89]",3.21673004
news_plf12s02881,1,1,average,"[13, 24, 21, 243, 22, 100, 47, 28, 22, 20, 9, 10, 23, 61, 70]",3.24090909
news_plf12s02882,1,1,good,"[2, 28, 56, 90, 66, 105, 114, 193, 150, 96, 111]",3.82954545
news_plf12s02883,1,1,average,"[58, 61, 140, 78, 47, 66, 137, 84]",3.60752688
news_plf12s02884,1,1,good,"[84, 116, 41, 94, 95, 92, 187, 55, 72, 71, 80, 15, 95, 63, 38, 18, 40, 122, 45, 118, 165, 39, 68, 47, 57, 130, 47]",3.60413081
news_plf12s02886,1,1,good,"[31, 5, 131, 56, 129, 55, 131, 6, 132, 114, 49, 10, 117, 69, 125, 43, 65]",3.74041298
news_plf12s02887,1,1,good,"[25, 52, 116, 144, 83, 50, 53, 96, 78, 16, 0]",3.37914692
news_plf12s02888,1,1,average,"[1, 22, 222, 96, 54, 41, 199, 193, 102]",4.36619718
news_plf12s02889,1,1,good,"[2, 6, 37, 66, 9, 155, 156, 38, 107]",3.36842105
news_plf12s02890,1,1,good,"[23, 3, 45, 30, 70, 56, 21, 148, 23, 96]",3.25949367
news_plf12s02891,1,1,good,"[24, 24, 46, 27, 51, 168, 102, 135, 62]",3.55
news_plf12s02892,1,1,good,"[6, 4, 60, 63, 89, 83, 53, 30, 103, 88, 89, 7, 48, 9, 32]",3.13114754
news_plf12s02893,1,1,good,"[14, 20, 147, 64, 171, 93, 26, 114, 157, 198, 24, 43, 82]",4.08865248
news_plf12s02894,1,1,average,"[13, 11, 109, 51, 49, 29, 93, 70, 25, 96, 21]",2.98421053
news_plf12s02895,1,1,average,"[19, 73, 210, 178, 160, 23, 49]",4
news_plf12s02896,1,1,average,"[14, 3, 127, 37, 98, 64, 79, 146, 29, 40]",3.40641711
news_plf12s02897,1,1,average,"[28, 6, 37, 64, 113, 16, 64, 261, 139, 49, 44]",3.68161435
news_plf12s02898,1,1,average,"[19, 146, 170, 138, 1, 43, 88, 84, 71, 108, 63]",3.73895582
news_plf12s02899,1,1,poor,"[0, 21, 14, 0, 20, 67, 25, 0, 236, 5, 0, 58, 213, 7, 0, 43, 40, 63, 0, 1, 19, 21, 0]",3.49590164
news_plf12s02900,1,1,average,"[45, 6, 3, 41, 107, 36, 81, 109, 107]",3.24242424
news_plf12s02901,1,1,good,"[1, 12, 25, 182, 98, 101, 61, 118, 104, 21, 13, 22, 52, 98]",3.50579151
news_plf12s02902,1,1,average,"[20, 9, 8, 137, 133, 10, 65, 137, 59, 42]",3.33333333
news_plf12s02903,1,1,average,"[1, 13, 37, 43, 59, 102, 28, 80, 275, 106, 130]",3.91928251
news_plf12s02904,1,1,average,"[7, 25, 96, 77, 124, 306, 51, 142, 30]",3.93577982
news_plf12s02905,1,1,good,"[13, 9, 92, 101, 65, 79, 145, 77, 35, 87, 125, 131, 51, 152]",3.56441718
news_plf12s02906,1,1,average,"[11, 9, 115, 41, 117, 62, 67, 85, 63, 76, 68, 58, 43]",3.39583333
news_plf12s02907,1,1,good,"[21, 146, 64, 42, 38, 48, 82, 37, 3, 22, 114, 125]",3.40366972
news_plf12s02908,1,1,average,"[31, 45, 140, 407, 143, 59, 64, 192, 46, 94, 51, 176]",4.77887789
news_plf12s02909,1,1,good,"[31, 17, 25, 89, 23, 169, 94, 106, 41, 209, 63, 62, 123]",3.8115942
news_plf12s02910,1,1,average,"[13, 28, 158, 247, 92, 22, 122, 41, 1, 102, 10, 90, 59, 64, 121, 70, 64, 6, 19, 15]",3.72299169
news_plf12s02911,1,1,average,"[0, 19, 36, 72, 64, 20, 46, 64, 35, 97, 32, 13, 29, 41]",2.69194313
news_plf12s02912,1,1,average,"[0, 5, 11, 140, 57, 49, 110, 2, 78, 78, 55, 9, 27, 25, 57, 46, 37, 2, 0]",3.1023622
news_plf12s02913,1,1,poor,"[0, 24, 146, 91, 26, 26, 21, 101, 51, 69, 42, 15, 24]",3.10243902
news_plf12s02914,1,1,good,"[1, 19, 54, 82, 74, 150, 92, 187, 75, 112, 146]",3.72932331
news_plf12s02915,1,1,good,"[1, 8, 3, 37, 24, 56, 65, 41, 134, 61, 36, 59, 108, 31, 57, 151, 84]",3.24067797
news_plf12s02916,1,1,good,"[27, 193, 104, 113, 79, 92, 90, 157, 63, 90]",3.92217899
news_plf12s02917,1,1,average,"[21, 14, 31, 222, 34, 156, 38, 34, 84, 69, 79, 57, 89]",3.61089494
news_plf12s02918,1,1,good,"[43, 2, 100, 42, 249, 85, 35, 87, 50, 62, 152, 26, 75, 63, 37, 121]",3.82866044
news_plf12s02919,1,1,good,"[5, 24, 21, 79, 139, 151, 109, 70, 55, 58]",3.64615385
news_plf12s02920,1,1,good,"[61, 3, 60, 205, 18, 16, 18, 171, 90, 27, 67, 143, 100, 92, 21, 114, 72]",3.82634731
news_plf12s02921,1,1,good,"[25, 127, 177, 86, 119, 108, 20, 48, 322, 13, 81, 59, 196, 68, 166]",4.31818182
news_plf12s02922,1,1,good,"[55, 35, 195, 105, 163, 37, 44, 45, 83, 103]",3.82743363
news_plf12s02923,1,1,average,"[6, 6, 123, 0, 104, 40, 59, 9, 89, 78, 68, 94, 241, 168, 34, 20]",3.95486111
news_plf12s02924,1,1,good,"[16, 14, 183, 98, 103, 18, 39, 31, 78, 59, 248, 83, 39, 11, 125, 46, 85, 59, 41]",3.57402597
news_plf12s02925,1,1,average,"[43, 0, 80, 131, 131, 129, 53, 147, 105, 54, 69, 131]",3.97407407
news_plf12s02926,1,1,average,"[3, 9, 70, 47, 92, 0, 73, 97, 0, 0, 93, 5, 49, 78, 128, 63, 0, 68, 0, 0]",3.41796875
news_plf12s02927,1,1,good,"[17, 12, 0, 90, 174, 74, 146, 92, 41, 116, 58, 62, 53, 12, 50, 120, 8, 34, 47, 127]",3.55466667
news_plf12s02928,1,1,good,"[30, 11, 30, 134, 23, 115, 116, 102, 63, 14, 228, 22, 42, 90, 290, 128, 36, 22, 78, 114, 47, 100, 29]",3.81967213
news_plf12s02929,1,1,good,"[5, 21, 62, 117, 106, 76, 96, 106, 89, 60, 109, 54, 3, 58, 135, 70, 42, 88, 115, 5, 35, 106, 146, 68]",3.6386037
news_plf12s02930,1,1,good,"[29, 54, 130, 174, 65, 62, 46, 106, 52, 23, 194, 75, 45, 48, 29, 34, 11, 74, 125, 5, 37, 65, 118, 100]",3.64239829
news_plf12s02931,1,1,average,"[59, 156, 105, 73, 150, 141, 50, 66, 32, 214, 97, 5, 93, 106, 60]",3.8027027
news_plf12s02932,1,1,good,"[4, 17, 37, 89, 208, 103, 77, 49, 89, 27, 39, 117, 5, 24, 200, 186]",3.68405797
news_plf12s02933,1,1,good,"[26, 61, 89, 53, 60, 66, 104, 80, 35, 137, 79, 231, 127]",3.83946488
news_plf12s02934,1,1,good,"[14, 13, 68, 149, 162, 197, 60, 60, 171, 173, 84, 78, 162, 5, 112, 120, 50]",4.03365385
news_plf12s02935,1,1,average,"[19, 7, 0, 0, 11, 64, 205, 0, 7, 194, 96, 116, 0, 20, 70, 29, 39, 92, 58]",3.61619718
news_plf12s02936,1,1,good,"[36, 1, 168, 70, 99, 153, 102, 64, 44, 103, 150, 4, 5, 148, 38, 82]",3.78208955
news_plf12s02937,1,1,average,"[10, 11, 0, 11, 69, 60, 91, 141, 44, 40, 53, 57, 58]",3.27411168
news_plf12s02938,1,1,average,"[8, 35, 0, 160, 53, 41, 80, 73, 37, 104, 16, 20, 49]",3.17370892
news_plf12s02939,1,1,good,"[8, 8, 0, 8, 79, 140, 79, 129, 104, 99, 61, 0]",3.64795918
news_plf12s02940,1,1,poor,"[13, 6, 108, 13, 10, 23, 31, 185, 28, 155, 78, 100, 163]",3.69635628
news_plf12s02941,1,1,good,"[4, 74, 40, 47, 104, 61, 165, 35, 46, 15, 88, 161, 176, 54]",3.56666667
news_plf12s02942,1,1,good,"[4, 51, 36, 11, 44, 36, 111, 108, 111, 89, 187, 66, 52, 113, 135, 85]",3.70958084
news_plf12s02943,1,1,good,"[92, 33, 44, 33, 41, 102, 71, 172, 94, 63, 93, 105, 115, 60, 132]",3.7202381
news_plf12s02944,1,1,good,"[35, 42, 181, 85, 54, 53, 72, 149, 78, 133, 36, 59, 30]",3.64855072
news_plf12s02945,1,1,good,"[16, 22, 73, 74, 52, 97, 193, 76, 369, 58, 125, 162, 66, 299, 77]",4.41959799
news_plf12s02946,1,1,good,"[38, 45, 75, 3, 37, 93, 86, 53, 92, 124, 51, 85, 35, 123]",3.57414449
news_plf12s02947,1,1,good,"[31, 23, 68, 10, 71, 41, 75, 33, 25, 48, 0, 105, 111]",3.05238095
news_plf12s02948,1,1,average,"[21, 91, 74, 46, 84, 0, 65, 66, 15, 254, 42, 101, 87, 0, 0]",3.75396825
news_plf12s02949,1,1,average,"[10, 8, 56, 43, 227, 0, 50, 138, 36, 93, 26, 52, 15, 24, 92, 3, 42]",3.36397059
news_plf12s02950,1,1,good,"[34, 128, 56, 182, 15, 179, 278, 90, 350, 0, 173, 123, 22]",5
news_plf12s02951,1,1,good,"[30, 28, 28, 90, 193, 100, 110, 66, 79, 59, 75, 109]",3.70498084
news_plf12s02952,1,1,good,"[28, 497, 54, 63, 100, 198, 62, 22, 91, 76, 403, 60, 3, 52, 32]",4.97428571
news_plf12s02953,1,1,good,"[63, 70, 47, 399, 74, 56, 54, 172, 96, 134, 27]",4.11034483
news_plf12s02954,1,1,good,"[45, 0, 93, 167, 136, 47, 102, 97, 73, 119, 45, 21, 64, 53, 318, 17, 64, 25, 93]",3.67209302
news_plf12s02955,1,1,good,"[31, 57, 60, 71, 48, 28, 46, 36, 155, 24, 116, 53, 33, 32, 8, 38, 71, 123, 57, 116, 114, 0, 43, 31, 70]",3.35862069
news_plf12s02956,1,1,good,"[4, 14, 162, 42, 98, 106, 133, 88, 59, 90, 66]",3.78070175
news_plf12s02957,1,1,good,"[6, 14, 36, 37, 214, 148, 60, 63, 77, 60, 162, 79, 114, 51]",4.04693141
